profile_id_dummy,all_skills_link,skills_list
45,https://www.linkedin.com/in/ckrugo/details/skills?profileUrn=urn%3Ali%3Afsd_profile%3AACoAAADKzDwBzKKgL4T8rzvf8WdGT0z-h-cmpOE,"['Product Development', 'Embedded Systems', 'Robotics', 'Strategy', 'Product Management', 'Machine Learning', 'Software Engineering', 'Analytics', 'Agile Methodologies', 'Mobile Communications', 'System Architecture', 'Mobile Applications', 'Software Development', 'Testing', 'Product Lifecycle Management', 'Go-to-market Strategy', 'Wireless', 'Debugging', 'Wireless Technologies', 'Mobile Devices', 'Embedded Software', 'Android', 'LTE', 'Linux', 'Leadership', 'ROS2', 'Product Development', 'Robotics', 'Product Management', 'Machine Learning', 'Software Engineering', 'Analytics', 'Agile Methodologies', 'Mobile Communications', 'System Architecture', 'Mobile Applications', 'Software Development', 'Testing', 'Product Lifecycle Management', 'Go-to-market Strategy', 'Wireless', 'Debugging', 'Wireless Technologies', 'Mobile Devices', 'Embedded Systems', 'Embedded Software', 'Android', 'LTE', 'Linux', 'Strategy', 'Leadership']"
