profile_id_dummy,all_skills_link,skills_list
112,https://www.linkedin.com/in/niravkathrani/details/skills?profileUrn=urn%3Ali%3Afsd_profile%3AACoAAANenWMBzw3PBwjtLTMK9aKjlOBPdL-vKWc,"['Microsoft Excel', 'C++', 'SQL', 'Data Analysis', 'Java', 'PowerPoint', 'Databases', 'MySQL', 'C', 'Microsoft Word', 'Leadership', 'HTML', 'JavaScript', 'Windows', 'Unix', 'Matlab', 'Programming', 'Analytics', 'Linux', 'Python', 'Data Analysis', 'Programming', 'Analytics', 'Robotics', 'Object Oriented Design', 'Business Intelligence', 'Research', 'Apache Spark', 'Microsoft Excel', 'C++', 'SQL', 'Java', 'PowerPoint', 'Databases', 'MySQL', 'C', 'Microsoft Word', 'HTML', 'JavaScript', 'Windows', 'Unix', 'Matlab', 'Linux', 'Python', 'PHP', 'R', 'Microsoft PowerPoint', 'CSS', 'Leadership', 'Public Speaking']"
