profile_id_dummy,all_skills_link,skills_list
95,https://www.linkedin.com/in/socratesk/details/skills?profileUrn=urn%3Ali%3Afsd_profile%3AACoAAACHqxgBU3f6Rb61IhQbnzA-z7gscaw5grI,"['Data ScienceData Science', 'Machine LearningMachine Learning', 'Artificial IntelligenceArtificial Intelligence', 'Deep LearningDeep Learning', 'Neural NetworksNeural Networks', 'Artificial Neural NetworksArtificial Neural Networks', 'Tensor FlowTensor Flow', 'KerasKeras', 'Scikit-LearnScikit-Learn', 'R programmingR programming', 'PythonPython', 'Enterprise ArchitectureEnterprise Architecture', 'SOASOA', 'Java Enterprise EditionJava Enterprise Edition', 'HadoopHadoop', 'Big DataBig Data', 'MapReduceMapReduce', 'SqoopSqoop', 'MatlabMatlab', 'NoSQLNoSQL', 'Data ScienceData Science', 'Machine LearningMachine Learning', 'Artificial IntelligenceArtificial Intelligence', 'Deep LearningDeep Learning', 'Neural NetworksNeural Networks', 'Artificial Neural NetworksArtificial Neural Networks', 'Scikit-LearnScikit-Learn', 'Enterprise ArchitectureEnterprise Architecture', 'SOASOA', 'Big DataBig Data', 'SqoopSqoop', 'CassandraCassandra', 'ArchitecturesArchitectures', 'TOGAFTOGAF', 'SDLCSDLC', 'Software Project ManagementSoftware Project Management', 'Web ServicesWeb Services', 'Agile MethodologiesAgile Methodologies', 'Software DevelopmentSoftware Development', 'Solution ArchitectureSolution Architecture', 'Tensor FlowTensor Flow', 'KerasKeras', 'PythonPython', 'HadoopHadoop', 'MapReduceMapReduce', 'MatlabMatlab', 'NoSQLNoSQL', 'MongoDBMongoDB', 'WebsphereWebsphere', 'JavaJava', 'SOAPSOAP', 'PlotlyPlotly']"
