profile_id_dummy,all_skills_link,skills_list
119,https://www.linkedin.com/in/pandeykavita/details/skills?profileUrn=urn%3Ali%3Afsd_profile%3AACoAAAVvcPsBEWKAET9hjnhN4WF8-EbiAq98cfs,"['PythonPython', 'Natural Language Processing (NLP)Natural Language Processing (NLP)', 'Deep LearningDeep Learning', 'MapReduceMapReduce', 'SQLSQL', 'HadoopHadoop', 'MongoDBMongoDB', 'RR', 'Amazon Web Services (AWS)Amazon Web Services (AWS)', 'NERNER', 'Text MiningText Mining', 'Recommender SystemsRecommender Systems', 'Association RulesAssociation Rules', 'Gradient Boosting MechanismGradient Boosting Mechanism', 'Logistic RegressionLogistic Regression', 'Collaborative FilteringCollaborative Filtering', 'Topic ModelingTopic Modeling', 'Latent Drichilet AllocationLatent Drichilet Allocation', 'Market Basket AnalysisMarket Basket Analysis', 'SVDSVD', 'Natural Language Processing (NLP)Natural Language Processing (NLP)', 'Deep LearningDeep Learning', 'Text MiningText Mining', 'Recommender SystemsRecommender Systems', 'Association RulesAssociation Rules', 'Logistic RegressionLogistic Regression', 'Collaborative FilteringCollaborative Filtering', 'Topic ModelingTopic Modeling', 'Market Basket AnalysisMarket Basket Analysis', 'PCAPCA', 'Probabilistic ModelsProbabilistic Models', 'Apache SparkApache Spark', 'Sentiment AnalysisSentiment Analysis', 'Time Series AnalysisTime Series Analysis', 'Amazon RedshiftAmazon Redshift', 'Convolutional Neural Networks (CNN)Convolutional Neural Networks (CNN)', 'Long Short-term Memory (LSTM)Long Short-term Memory (LSTM)', 'Optical Character Recognition (OCR)Optical Character Recognition (OCR)', 'PythonPython', 'MapReduceMapReduce', 'SQLSQL', 'HadoopHadoop', 'MongoDBMongoDB', 'RR', 'Amazon Web Services (AWS)Amazon Web Services (AWS)']"
